Inntekt/Utgift	Kategori L1	Kategori L2	Kategori L3	Kategori L4	Enhet	Kapitel	Postnr	Linje	Beløp
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Statens lånekasse for utdanning	2410	50	Avsetning til utdanningsstipend, overslagsbevilgning	-9222790000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Statens lånekasse for utdanning	2410	70	Utdanningsstipend, overslagsbevilgning	-4116162000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Statens lånekasse for utdanning	2410	71	Andre stipend, overslagsbevilgning	-576805000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Statens lånekasse for utdanning	2410	72	Rentestøtte, overslagsbevilgning	-3748095000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Statens lånekasse for utdanning	2410	73	Avskrivninger, overslagsbevilgning	-1038667000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Statens lånekasse for utdanning	2410	74	Tap på utlån	-340500000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Statens lånekasse for utdanning	2410	90	Økt lån og rentegjeld, overslagsbevilgning	-43216410000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Husbanken	2412	1	Driftsutgifter	-412052000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Husbanken	2412	21	Spesielle driftsutgifter, kan overføres	-12431000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Husbanken	2412	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-73506000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Husbanken	2412	71	Tap på lån	-26000000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Husbanken	2412	72	Rentestøtte	-200000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Husbanken	2412	90	Nye lån, overslagsbevilgning	-27369000000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Innovasjon Norge	2421	50	Tilskudd til etablerere og bedrifter, inkl. tapsavsetninger	-1150550000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Innovasjon Norge	2421	70	Basiskostnader	-183000000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Innovasjon Norge	2421	71	Innovative næringsmiljøer, kan overføres	-128700000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Innovasjon Norge	2421	74	Reiseliv, profilering og kompetanse, kan overføres	-596200000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Innovasjon Norge	2421	75	Grønn plattform, kan overføres, kan nyttes under post 50, 71 og 76	-311400000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Innovasjon Norge	2421	76	Miljøteknologi, kan overføres	-423800000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Innovasjon Norge	2421	90	Lån fra statskassen til utlånsvirksomhet, overslagsbevilgning	-65300000000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Siva SF	2426	70	Tilskudd	-49900000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Siva SF	2426	71	Tilskudd til testfasiliteter	-218490000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Siva SF	2426	90	Lån, overslagsbevilgning	-60000000
Utgift	Fastland	Energidepartementet	Statsbankene	Statens lånekasse for utdanning	Eksportkredittordningen	2429	90	Utlån	-15800000000
Utgift	Sokkelen	Energidepartementet	Statlig petroleumsvirksomhet	Statens direkte økonomiske engasjement i petroleumsvirksomheten	Statens direkte økonomiske engasjement i petroleumsvirksomheten	2440	30	Investeringer	-29600000000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445		4 Renter av statens kapital	364642000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445	30	Prosjektering av bygg, kan overføres	-111000000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445	31	Igangsetting av ordinære byggeprosjekter, kan overføres	-500000000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445	32	Prosjektering og igangsetting av brukerfinansierte byggeprosjekter, kan overføres	-277000000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445	33	Videreføring av ordinære byggeprosjekter, kan overføres	-4489802000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445	34	Videreføring av brukerfinansierte byggeprosjekter, kan overføres	-850000000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445	39	Byggelånsrenter, kan overføres	-900000000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-368869000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2445	49	Kjøp av eiendommer, kan overføres	-345519000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2460		2 Driftsutgifter, overslagsbevilgning	-105771000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statsbygg	Driftsresultat	2460	54	Tapsavsetning til risikoavlastningsordning for norsk eksport til Ukraina	-126000000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statens pensjonskasse	Driftsresultat	2470		6 Til reguleringsfond	20000000
Utgift	Fastland	Energidepartementet	Statens forvaltningsbedrifter	Statens pensjonskasse	Driftsresultat	2470	45	Større utstyrsanskaffelser og vedlikehold, kan overføres	-178960000
Utgift	Fastland	Folketrygden	Foreldrepenger mv.	Foreldrepenger	Foreldrepenger	2530	70	Foreldrepenger ved fødsel, overslagsbevilgning	-27500000000
Utgift	Fastland	Folketrygden	Foreldrepenger mv.	Foreldrepenger	Foreldrepenger	2530	71	Engangsstønad ved fødsel og adopsjon, overslagsbevilgning	-615000000
Utgift	Fastland	Folketrygden	Foreldrepenger mv.	Foreldrepenger	Foreldrepenger	2530	72	Feriepenger av foreldrepenger, overslagsbevilgning	-665000000
Utgift	Fastland	Folketrygden	Foreldrepenger mv.	Foreldrepenger	Foreldrepenger	2530	73	Foreldrepenger ved adopsjon, overslagsbevilgning	-28000000
Utgift	Fastland	Folketrygden	Foreldrepenger mv.	Foreldrepenger	Bidragsforskott	2531	70	Forskott til utbetaling	-710000000
Utgift	Fastland	Folketrygden	Arbeidsliv	Stønad under arbeidsledighet til fiskere og fangstmenn	Stønad under arbeidsledighet til fiskere og fangstmenn	2540	70	Tilskudd, overslagsbevilgning	-90000000
Utgift	Fastland	Folketrygden	Arbeidsliv	Stønad under arbeidsledighet til fiskere og fangstmenn	Dagpenger	2541	70	Dagpenger, overslagsbevilgning	-14315000000
Utgift	Fastland	Folketrygden	Arbeidsliv	Stønad under arbeidsledighet til fiskere og fangstmenn	Statsgaranti for lønnskrav ved konkurs mv.	2542	70	Statsgaranti for lønnskrav ved konkurs mv., overslagsbevilgning	-980000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Stønad til enslig mor eller far	2620	70	Overgangsstønad, overslagsbevilgning	-1660000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Stønad til enslig mor eller far	2620	72	Stønad til barnetilsyn til enslig mor eller far i arbeid, overslagsbevilgning	-77000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Stønad til enslig mor eller far	2620	73	Tilleggsstønader og stønad til skolepenger, overslagsbevilgning	-13000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Sykepenger	2650	70	Sykepenger for arbeidstakere mv., overslagsbevilgning	-62220000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Sykepenger	2650	71	Sykepenger for selvstendige, overslagsbevilgning	-1940000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Sykepenger	2650	72	Pleie-, opplærings- og omsorgspenger mv., overslagsbevilgning	-3520000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Sykepenger	2650	75	Feriepenger av sykepenger, overslagsbevilgning	-3520000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Sykepenger	2650	76	Tilskudd til ekspertbistand og kompetansetiltak for sykmeldte, kan overføres	-97500000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Arbeidsavklaringspenger	2651	70	Arbeidsavklaringspenger, overslagsbevilgning	-50160000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Arbeidsavklaringspenger	2651	71	Tilleggsstønad, overslagsbevilgning	-139000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Arbeidsavklaringspenger	2651	72	Legeerklæringer	-490000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Uførhet	2655	70	Uføretrygd, overslagsbevilgning	-132617500000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Uførhet	2655	75	Menerstatning ved yrkesskade, overslagsbevilgning	-68000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Uførhet	2655	76	Yrkesskadetrygd gml. lovgivning, overslagsbevilgning	-30000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Grunn- og hjelpestønad, hjelpemidler mv.	2661	70	Grunnstønad, overslagsbevilgning	-1852700000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Grunn- og hjelpestønad, hjelpemidler mv.	2661	71	Hjelpestønad, overslagsbevilgning	-2522000000
Utgift	Fastland	Folketrygden	Sosiale formål	Stønad til enslig mor eller far	Grunn- og hjelpestønad, hjelpemidler mv.	2661	72	Stønad til servicehund	-10280000
